timestamp,open,high,low,close,volume,turnover
2025-03-10 02:00:00,81691.9,82675,81453.7,82150.0,6770.603,556402186.9896
2025-03-10 01:00:00,81214.9,81820.2,80731.2,81691.9,5672.95,461874366.0386
2025-03-10 00:00:00,80692.3,81434,79947,81214.9,10099.613,815160894.5179
2025-03-09 23:00:00,80314.9,80988.2,79913.4,80692.3,9310.065,749047561.1148
2025-03-09 22:00:00,81774.2,81989.1,80125,80314.9,10113.291,819525699.5164
2025-03-09 21:00:00,82975,82979.8,81444.9,81774.2,8287.756,680545717.9521
2025-03-09 20:00:00,82545.7,83461.2,82512.8,82975.0,4167.608,346159207.1426
2025-03-09 19:00:00,82608.1,82888,82245.9,82545.7,6117.946,504994009.1571
2025-03-09 18:00:00,82319.9,83290,82220,82608.1,6789.708,562120137.1233
2025-03-09 17:00:00,82436.6,82905.3,82151.4,82319.9,6549.37,539983869.1259
2025-03-09 16:00:00,83037.3,83723.7,82258.2,82436.6,9165.237,759654722.5111
2025-03-09 15:00:00,83558.3,83726.9,82700,83037.3,6274.501,522023117.5497
2025-03-09 14:00:00,83422.1,83772.9,82940,83558.3,8500.651,708766845.3793
2025-03-09 13:00:00,84558.6,84650,83415,83422.1,6464.096,543241743.7158
2025-03-09 12:00:00,84954.3,84997.7,84156.6,84558.6,6640.872,560981412.2503
2025-03-09 11:00:00,84810.9,85050,84584.3,84954.3,4410.91,374240028.2703
2025-03-09 10:00:00,85533.6,85589.4,84637.9,84810.9,7599.092,646607651.0874
2025-03-09 09:00:00,85750.9,85846,85338.9,85533.6,3149.763,269632828.5663
2025-03-09 08:00:00,85971.6,86066.8,85725,85750.9,812.149,69751375.3179
2025-03-09 07:00:00,85865.1,86142.5,85792,85971.6,1164.215,100105660.6285
2025-03-09 06:00:00,85992.4,86000.7,85760,85865.1,1310.646,112561196.5652
2025-03-09 05:00:00,86023.4,86119.8,85936,85992.4,554.612,47709522.7665
2025-03-09 04:00:00,86080,86096,85891.2,86023.4,669.443,57565551.5412
2025-03-09 03:00:00,85962.3,86180.6,85910,86080.0,802.416,69046389.7006
2025-03-09 02:00:00,86155.8,86239,85955.9,85962.3,841.564,72463197.6959
2025-03-09 01:00:00,86392.6,86485,86053,86155.8,919.544,79345396.7325
2025-03-09 00:00:00,86187.2,86434.3,86080.6,86392.6,837.407,72275939.1995
2025-03-08 23:00:00,86311.4,86368.3,86026.2,86187.2,1386.795,119555449.4317
2025-03-08 22:00:00,86195,86340.6,85813.3,86311.4,1662.022,142990247.0878
2025-03-08 21:00:00,86245.3,86475,86157,86195.0,727.219,62774244.9974
2025-03-08 20:00:00,86189.9,86330.9,86132.8,86245.3,493.227,42540213.8605
2025-03-08 19:00:00,86004.4,86491,85750,86189.9,1798.392,154988016.9045
2025-03-08 18:00:00,85896.7,86040.7,85824.9,86004.4,606.251,52122757.7288
2025-03-08 17:00:00,86105.7,86116.8,85615.3,85896.7,2298.258,197323937.6489
2025-03-08 16:00:00,86363.9,86421.6,85777,86105.7,2751.567,236716101.3975
2025-03-08 15:00:00,86324.9,86573.1,86170.1,86363.9,901.436,77858572.228
2025-03-08 14:00:00,86272.6,86602.7,86159.1,86324.9,1758.826,151905158.1391
2025-03-08 13:00:00,86163.8,86485,86077,86272.6,1562.537,134833617.2387
2025-03-08 12:00:00,85923.9,86379,85775,86163.8,1899.921,163609233.1013
2025-03-08 11:00:00,86084.9,86089.8,85719,85923.9,1670.187,143398443.8156
2025-03-08 10:00:00,85911.8,86241,85911.7,86084.9,1138.544,98013398.531
2025-03-08 09:00:00,86030.1,86427.2,85787.8,85911.8,1913.452,164801732.0894
2025-03-08 08:00:00,86165.6,86296.5,86002.3,86030.1,1271.992,109540592.7241
2025-03-08 07:00:00,86435.6,86499.6,86076.9,86165.6,1105.914,95444018.5485
2025-03-08 06:00:00,86237.4,86620,86230,86435.6,1952.496,168768098.7249
2025-03-08 05:00:00,86408.3,86420.4,85969.6,86237.4,1274.056,109779972.7993
2025-03-08 04:00:00,85869.9,86466.7,85617.7,86408.3,2084.788,179614739.6015
2025-03-08 03:00:00,86142.6,86147.5,85410,85869.9,1992.071,170915928.6432
2025-03-08 02:00:00,86068.7,86300,85908.1,86142.6,1936.258,166729967.5107
2025-03-08 01:00:00,86694.9,86756.9,85185.9,86068.7,5754.414,493496042.3013
2025-03-08 00:00:00,86758.5,86886.3,86501,86694.9,1811.305,157001299.5971
2025-03-07 23:00:00,86717.4,86800.3,85922.8,86758.5,3924.182,339030705.4769
2025-03-07 22:00:00,86273.2,86821.7,85575,86717.4,5777.136,497710006.3288
2025-03-07 21:00:00,86965.2,87359,85453.4,86273.2,18261.353,1576588381.3144
2025-03-07 20:00:00,87792.8,88500,86487.7,86965.2,12962.595,1134089368.871
2025-03-07 19:00:00,88573,88893.7,87284.7,87792.8,7305.119,643430087.3098
2025-03-07 18:00:00,87673.6,89043.7,87482.7,88573.0,8979.731,792213559.4933
2025-03-07 17:00:00,87232.2,88621,86530.4,87673.6,12598.504,1102366103.7038
2025-03-07 16:00:00,88439.9,88963,86598.2,87232.2,14507.09,1271304922.5729
2025-03-07 15:00:00,90445.4,90795.7,87973.6,88439.9,19934.903,1774970980.9672
2025-03-07 14:00:00,89138.9,91119,88617.5,90445.4,16010.686,1440210311.1508
2025-03-07 13:00:00,89040,90350.7,88961.5,89138.9,15128.213,1356990285.8247
2025-03-07 12:00:00,88946.6,89292.7,88272.7,89040.0,5545.47,492512081.4929
2025-03-07 11:00:00,89218.5,89417,88720.5,88946.6,2705.656,240952222.3482
2025-03-07 10:00:00,88899.9,89250,88708.7,89218.5,2205.028,196254469.4734
2025-03-07 09:00:00,88325,89678.3,88316.7,88899.9,5423.437,482748192.5905
2025-03-07 08:00:00,88324.2,88470.6,87957.4,88325.0,2160.229,190463191.9335
2025-03-07 07:00:00,88185.9,88595.9,88070.3,88324.2,2989.902,264100372.23
2025-03-07 06:00:00,88191.4,88325.7,87760.5,88185.9,2846.446,250671624.8372
2025-03-07 05:00:00,87591.8,88412.3,87542.2,88191.4,3337.769,294047381.7273
2025-03-07 04:00:00,86952.3,87843.9,86806.9,87591.8,3107.323,271662146.9022
2025-03-07 03:00:00,87203.8,87657.8,86740.6,86952.3,4324.92,377084198.1496
2025-03-07 02:00:00,88212.6,88428,87183.6,87203.8,6826.037,598961292.9094
2025-03-07 01:00:00,85485.4,88888,85148.3,88212.6,18733.206,1633045306.7761
2025-03-07 00:00:00,89899.6,91279.5,84594.7,85485.4,36801.833,3215788549.1718
2025-03-06 23:00:00,90251.2,90530.2,89864,89899.6,2887.632,260432705.4842
2025-03-06 22:00:00,89890.2,90756.2,89434.2,90251.2,10551.68,952143203.0804
2025-03-06 21:00:00,88999.6,89890.2,88903.7,89890.2,4275.214,382298681.5636
2025-03-06 20:00:00,88495.2,89337.8,88435.2,88999.6,4223.332,375620189.2684
2025-03-06 19:00:00,88386.2,89381.8,87800.1,88495.2,5706.251,505348938.0303
2025-03-06 18:00:00,88592,88921.6,88100,88386.2,4416.72,391118655.585
2025-03-06 17:00:00,89283.9,89309.8,87933.8,88592.0,10819.548,958499214.1853
2025-03-06 16:00:00,90779.9,91020,89176.1,89283.9,6859.655,618443328.3413
2025-03-06 15:00:00,89771.7,91427.2,89581.8,90779.9,10130.153,919502417.7979
2025-03-06 14:00:00,89522.1,90376.7,89065.3,89771.7,10424.21,934403062.3891
2025-03-06 13:00:00,90054.2,90433.1,89433.2,89522.1,6520.299,587135428.8879
2025-03-06 12:00:00,91298.6,91352,89748,90054.2,6785.313,613451854.8608
2025-03-06 11:00:00,91248.3,91557.7,90952,91298.6,2882.755,263039088.9923
2025-03-06 10:00:00,90720.2,91642,90570.4,91248.3,4464.159,407284352.1535
2025-03-06 09:00:00,91129.7,91159.3,90592.9,90720.2,3753.203,340956972.1665
2025-03-06 08:00:00,91324.6,91572.8,91072.6,91129.7,2892.461,264190452.9348
2025-03-06 07:00:00,91895.3,91980.1,91236.1,91324.6,2858.773,261777239.4782
2025-03-06 06:00:00,92690.9,92731.7,91760,91895.3,4376.098,403189404.5537
2025-03-06 05:00:00,92252,92781.6,92073.5,92690.9,3629.521,335637228.6563
2025-03-06 04:00:00,91573.8,92419.3,91482.2,92252.0,4047.393,372508640.3106
2025-03-06 03:00:00,91782,91999.9,91360,91573.8,2373.121,217398473.7812
2025-03-06 02:00:00,91004.1,91987.9,90949.1,91782.0,5472.361,500530400.3952
2025-03-06 01:00:00,90027,91890,90017,91004.1,6223.585,566725104.0166
2025-03-06 00:00:00,90567.8,90779.2,89961.3,90027.0,3093.7,279356050.7926
2025-03-05 23:00:00,90400.2,90975,90260.5,90567.8,2607.682,236343781.1517
2025-03-05 22:00:00,90313.8,90510.8,89966.6,90400.2,1544.829,139354843.729
2025-03-05 21:00:00,90450,90645.6,89873.3,90313.8,3079.772,277726435.3273
2025-03-05 20:00:00,89716.5,90528.8,89631.6,90450.0,3551.561,320016097.3753
2025-03-05 19:00:00,89674.3,90116,89430,89716.5,3297.52,296137385.7567
2025-03-05 18:00:00,89664.4,89924.1,88852,89674.3,6367.494,568691652.3102
2025-03-05 17:00:00,88888,90444,88743.6,89664.4,9186.316,823329329.6045
2025-03-05 16:00:00,88306.1,89257.2,87553.2,88888.0,8204.392,723384653.4007
2025-03-05 15:00:00,88508.8,89574.1,87843.3,88306.1,11449.11,1014437872.8287
2025-03-05 14:00:00,89444.5,89840.8,88107.7,88508.8,13070.515,1163884173.1903
2025-03-05 13:00:00,90320.5,90562.9,89111,89444.5,9069.698,813953475.4088
2025-03-05 12:00:00,89776.5,90930,89776.5,90320.5,8115.542,733851798.5227
2025-03-05 11:00:00,89882.7,90100,89518.1,89776.5,4358.072,391364941.943
2025-03-05 10:00:00,88426.4,90622.8,88330,89882.7,10319.695,925897893.8478
2025-03-05 09:00:00,87724.8,88777,87640,88426.4,4326.137,382160299.05
2025-03-05 08:00:00,87579.7,87899.9,87562.3,87724.8,1427.629,125241921.2482
2025-03-05 07:00:00,87450.4,87709.8,87323,87579.7,1505.897,131778682.5766
2025-03-05 06:00:00,87122.7,87549.8,86975.5,87450.4,1395.106,121760923.5671
2025-03-05 05:00:00,86908.3,87234,86832,87122.7,1113.274,96876861.5507
2025-03-05 04:00:00,86829,87377,86706.1,86908.3,2565.538,223236238.172
2025-03-05 03:00:00,87450.7,87874.9,86749.5,86829.0,2843.228,248516236.1879
2025-03-05 02:00:00,87609.5,87886,87023.9,87450.7,3171.773,277355977.7375
2025-03-05 01:00:00,86785.7,87789,86580.4,87609.5,3487.327,304221512.7465
2025-03-05 00:00:00,87260.1,87273.2,86350.8,86785.7,3541.393,307404937.3717
2025-03-04 23:00:00,87471.7,87733,87087,87260.1,1988.437,173737626.8643
2025-03-04 22:00:00,87520,87939.8,87396.6,87471.7,2632.805,230811609.3836
2025-03-04 21:00:00,86841.8,88946,86561.1,87520.0,12097.759,1062328387.1732
2025-03-04 20:00:00,88183.9,88830.5,86648.1,86841.8,10708.129,941032803.9238
2025-03-04 19:00:00,86729.2,88515.6,86500.9,88183.9,14592.086,1280953443.5856
2025-03-04 18:00:00,85409.9,86900,85152,86729.2,11640.468,999176301.1573
2025-03-04 17:00:00,83508.4,85490,83365.5,85409.9,12362.164,1046264012.1767
2025-03-04 16:00:00,82950,83781,81970.6,83508.4,10066.633,833352083.0771
2025-03-04 15:00:00,83162.7,83342,81413.7,82950.0,20034.164,1652483727.4569
2025-03-04 14:00:00,82775.5,84975.9,82023.3,83162.7,26699.42,2235846508.6664
2025-03-04 13:00:00,83729.5,83729.5,82267.1,82775.5,10219.118,847512517.9896
2025-03-04 12:00:00,83900,83941,83214.2,83729.5,3570.988,298495831.854
2025-03-04 11:00:00,83935.7,84350,83653,83900.0,2735.714,229726704.8362
2025-03-04 10:00:00,83706.7,84034.6,83450,83935.7,2334.697,195504236.2916
2025-03-04 09:00:00,83857.7,84150,83590.6,83706.7,2276.748,190979588.0534
2025-03-04 08:00:00,83138.6,83899.9,82968,83857.7,4472.322,373299591.2619
2025-03-04 07:00:00,83820.1,83967.7,83086.3,83138.6,3649.666,304582549.3294
2025-03-04 06:00:00,84239.8,84369.8,83533.3,83820.1,2939.16,246663258.889
2025-03-04 05:00:00,83379.6,84569.1,83309.3,84239.8,6339.267,532349283.2082
2025-03-04 04:00:00,83939.9,84014,83278.4,83379.6,3901.571,326465853.0974
2025-03-04 03:00:00,83867.7,84404.7,83563.8,83939.9,5452.058,458004852.4471
2025-03-04 02:00:00,83333.2,84350,82378.7,83867.7,14005.163,1166119310.2082
2025-03-04 01:00:00,85992.8,86142.9,82512.9,83333.2,20655.094,1733947685.2381
2025-03-04 00:00:00,86165.3,86761.1,85810.5,85992.8,4022.102,346788414.3355
2025-03-03 23:00:00,86583,86740,85937.9,86165.3,3754.87,324037970.6702
2025-03-03 22:00:00,85309.3,86983.4,85235.3,86583.0,5700.388,491667085.1263
2025-03-03 21:00:00,86033.2,86536.7,85023.4,85309.3,7045.781,605439392.928
2025-03-03 20:00:00,85532.1,86380.8,85128.5,86033.2,15619.944,1339363753.1543
2025-03-03 19:00:00,87120.2,87700,85456.8,85532.1,20935.945,1812266234.9384
2025-03-03 18:00:00,90304.6,90457.2,86661.8,87120.2,30867.198,2718611979.2352
2025-03-03 17:00:00,90156.1,91037.5,89911,90304.6,4504.311,407387623.6611
2025-03-03 16:00:00,90048.6,90789.5,89711.5,90156.1,8109.341,731474226.9273
2025-03-03 15:00:00,89270.3,91300,89130,90048.6,19433.198,1754747082.8261
2025-03-03 14:00:00,93544.2,93697,89155,89270.3,25482.362,2326208955.8152
2025-03-03 13:00:00,92984,93666.8,92838.7,93544.2,4468.964,416888719.4565
2025-03-03 12:00:00,92718.3,93228.9,92611,92984.0,5201.626,483539960.9245
2025-03-03 11:00:00,92520.9,92888,92375.3,92718.3,3009.706,278761618.3854
2025-03-03 10:00:00,91822.8,92591.9,91519,92520.9,3045.587,280520295.7092
2025-03-03 09:00:00,91457,92049.9,91174,91822.8,4357.993,399606750.5045
2025-03-03 08:00:00,92347.3,92379.9,91094.6,91457.0,5141.592,471921034.4048
2025-03-03 07:00:00,91623.9,92545,91150.3,92347.3,7353.352,675706152.1641
2025-03-03 06:00:00,93316.4,93316.4,91309.2,91623.9,8152.763,749862231.3518
2025-03-03 05:00:00,92849.5,93327.5,92814.5,93316.4,1864.418,173585335.9704
2025-03-03 04:00:00,92700,92932,92580,92849.5,1157.018,107311114.0328
2025-03-03 03:00:00,93281.1,93414.6,92450.1,92700.0,3576.699,331959207.1227
2025-03-03 02:00:00,93066.5,93446.3,92411,93281.1,4191.155,389515554.7885
2025-03-03 01:00:00,93320.1,93427.4,92660,93066.5,4167.725,387546082.452
2025-03-03 00:00:00,94259.7,94414.2,93300,93320.1,4668.471,437534048.9104
2025-03-02 23:00:00,94222.8,94851.9,93850,94259.7,5740.552,542136700.6045
2025-03-02 22:00:00,94304.1,94772.6,93911,94222.8,3099.025,292211945.7744
2025-03-02 21:00:00,94339.9,94428.6,93689.2,94304.1,3527.299,331678302.2898
2025-03-02 20:00:00,93517.4,94468.2,93507,94339.9,6226.659,584992276.7204
2025-03-02 19:00:00,92805.8,93576,92619.4,93517.4,3957.439,368824601.8908
2025-03-02 18:00:00,94103.9,94430.5,92346.9,92805.8,15295.713,1426515823.5577
2025-03-02 17:00:00,91199.2,95058.7,90633.3,94103.9,31093.2,2894612556.8927
2025-03-02 16:00:00,87416.7,91979.4,87283,91199.2,34384.187,3097289279.2388
2025-03-02 15:00:00,85083.1,88703.4,85048,87416.7,29108.2,2542918131.084
2025-03-02 14:00:00,85679.2,85873.8,85007.7,85083.1,5318.315,453686615.3623
2025-03-02 13:00:00,85941.7,85950,85414.5,85679.2,1778.565,152300703.6806
2025-03-02 12:00:00,86055,86064.4,85703,85941.7,1188.862,102056265.0276
2025-03-02 11:00:00,85952.3,86177.4,85906.4,86055.0,1129.731,97192012.6353
2025-03-02 10:00:00,85842.4,85962.7,85731,85952.3,1013.064,86950944.636
2025-03-02 09:00:00,85709.8,86062.3,85613.7,85842.4,2072.839,177990946.1917
2025-03-02 08:00:00,86213.7,86247.3,85661.6,85709.8,2633.549,226116954.3473
2025-03-02 07:00:00,86264.8,86341,86054.1,86213.7,1173.481,101178802.3835
2025-03-02 06:00:00,85925.6,86602,85887.7,86264.8,3144.402,271266907.7405
2025-03-02 05:00:00,85712.1,86016.6,85634.5,85925.6,1226.624,105330767.721
2025-03-02 04:00:00,85830.9,85851,85486.9,85712.1,1808.9,154973577.3934
2025-03-02 03:00:00,85747.9,86186.7,85722.7,85830.9,1450.984,124648840.5451
2025-03-02 02:00:00,86311.3,86459,85573,85747.9,2621.242,225395742.476
2025-03-02 01:00:00,85993.7,86327.4,85933.7,86311.3,1630.178,140450927.7313
2025-03-02 00:00:00,86024.4,86317.2,85764.2,85993.7,2059.609,177271733.583
2025-03-01 23:00:00,86085.1,86174,85637,86024.4,1554.531,133470910.1827
2025-03-01 22:00:00,86033.4,86240.5,85633.4,86085.1,2442.123,209927392.675
2025-03-01 21:00:00,85499.6,86121.3,85245.5,86033.4,2005.752,171924337.1517
2025-03-01 20:00:00,85440.1,85555.2,85285.9,85499.6,706.78,60382950.4529
2025-03-01 19:00:00,85278.3,85582.6,85160.8,85440.1,1786.137,152400943.1752
2025-03-01 18:00:00,85163.9,85292.1,85020.1,85278.3,943.706,80370904.3755
2025-03-01 17:00:00,85234,85328.8,84903.1,85163.9,1424.711,121245938.4455
2025-03-01 16:00:00,84747.7,85245.9,84646.7,85234.0,2279.778,193706071.0421
2025-03-01 15:00:00,84667.4,84887.2,84502.5,84747.7,1368.616,115914711.3396
2025-03-01 14:00:00,84487.1,84815,84375,84667.4,1589.758,134477204.6868
2025-03-01 13:00:00,84714.9,84904.2,84280,84487.1,2962.923,250277111.9855
2025-03-01 12:00:00,84589.2,84908.2,84425,84714.9,1945.422,164667723.2326
2025-03-01 11:00:00,84848,84924.9,84335.6,84589.2,3292.677,278455753.3858
2025-03-01 10:00:00,85346,85398,84740,84848.0,2512.986,213646541.9967
2025-03-01 09:00:00,85263.5,85474.4,85078.5,85346.0,2127.474,181483958.721
2025-03-01 08:00:00,84683.4,85296.1,84683.4,85263.5,2423.242,206168264.7965
2025-03-01 07:00:00,85019.3,85019.4,84665.9,84683.4,2879.941,244385605.2991
2025-03-01 06:00:00,85558.2,85631.8,84782.4,85019.3,5398.66,459824323.6716
2025-03-01 05:00:00,86176,86273.1,85542,85558.2,4268.887,366576711.751
2025-03-01 04:00:00,85317.8,86533.3,85293.5,86176.0,8074.679,695566840.5406
2025-03-01 03:00:00,85231.4,85499.8,84925,85317.8,2476.886,210947800.0055
2025-03-01 02:00:00,84621,85664,84305,85231.4,6921.291,589299142.5232
2025-03-01 01:00:00,83811.8,84852.6,83808.8,84621.0,2534.342,213669565.2331
2025-03-01 00:00:00,84307.6,84610.8,83760.9,83811.8,2138.398,179946394.7304
2025-02-28 23:00:00,84116.2,84542.1,83973.2,84307.6,1612.288,135848357.079
2025-02-28 22:00:00,84211.9,84452.6,83844.1,84116.2,2455.941,206592286.6021
2025-02-28 21:00:00,84154.1,84560,83963.1,84211.9,2286.0,192542168.3863
2025-02-28 20:00:00,84394,84750,83573.6,84154.1,4448.893,373764972.7138
2025-02-28 19:00:00,84427.4,84799.3,84200.1,84394.0,5101.212,430995098.6353
2025-02-28 18:00:00,83566.2,85124.4,83168.4,84427.4,12701.494,1068658512.6215
2025-02-28 17:00:00,84322.7,84365.2,83548.6,83566.2,5476.762,459684508.7846
2025-02-28 16:00:00,83952.8,84924,83414,84322.7,13050.517,1097768182.3521
2025-02-28 15:00:00,82020,84360,81906.7,83952.8,14736.221,1230020893.3457
2025-02-28 14:00:00,81462.1,82469.4,81010,82020.0,15066.454,1233858139.1973
2025-02-28 13:00:00,80750,81722,80566.1,81462.1,9989.47,811155895.8613
2025-02-28 12:00:00,80461.9,80800,80038.9,80750.0,4652.593,373883611.4795
2025-02-28 11:00:00,79966.9,80808.4,79922.2,80461.9,5611.55,451290000.668
2025-02-28 10:00:00,80292.1,80422.9,79476.2,79966.9,5675.533,453333499.2229
2025-02-28 09:00:00,78943.3,80713.4,78851.5,80292.1,10488.05,838727552.4729
2025-02-28 08:00:00,79176.1,79423,78210.5,78943.3,12924.844,1017458179.6944
2025-02-28 07:00:00,79315.2,80240.3,78814.8,79176.1,10452.459,829952307.6062
2025-02-28 06:00:00,79953.8,80392.8,78950.6,79315.2,10391.421,826814567.3734
2025-02-28 05:00:00,80354.6,80500,79102.1,79953.8,13518.051,1077987719.6815
2025-02-28 04:00:00,80399.9,80921.9,79290.5,80354.6,15509.835,1241481395.5476
2025-02-28 03:00:00,80749.3,81526.9,80189,80399.9,10217.809,826678831.0043
2025-02-28 02:00:00,81613.4,82835.8,79400.9,80749.3,29382.305,2370600879.4005
2025-02-28 01:00:00,84240.6,84399.7,81000.1,81613.4,21523.46,1772219651.7786
2025-02-28 00:00:00,84686,84875.6,84213,84240.6,2082.208,176017951.9553
2025-02-27 23:00:00,84692.2,84909.2,84384.4,84686.0,2457.942,208057292.4147
2025-02-27 22:00:00,84401.3,84752.7,83854.6,84692.2,3313.456,279245935.1282
2025-02-27 21:00:00,83504.8,84416.7,83208,84401.3,4551.675,382006294.3285
2025-02-27 20:00:00,84070.2,84111.3,82670,83504.8,12085.921,1005963724.6069
2025-02-27 19:00:00,84600.1,84608.6,83550.9,84070.2,6544.7,549572534.2532
2025-02-27 18:00:00,84556.3,84957.3,84473,84600.1,3344.593,283311475.5931
2025-02-27 17:00:00,84434.7,84988.3,84300,84556.3,5979.897,505599575.2486
2025-02-27 16:00:00,85480,85656,84315.6,84434.7,8762.035,745604037.5114
2025-02-27 15:00:00,84960.2,86117,84614.3,85480.0,13138.375,1122365729.0562
2025-02-27 14:00:00,86079.9,86398.9,84920.2,84960.2,12451.842,1067745113.0839
2025-02-27 13:00:00,86284,86739.8,85711.1,86079.9,6933.373,597955353.7413
2025-02-27 12:00:00,86650.7,86757.1,86204.8,86284.0,2556.696,220952291.6048
2025-02-27 11:00:00,86953.2,87043.6,86335.4,86650.7,4431.327,383967593.6677
2025-02-27 10:00:00,86132,87032.4,86001.8,86953.2,4227.451,365978417.4174
2025-02-27 09:00:00,86026.5,86314.3,85814.3,86132.0,2965.287,255332334.1844
2025-02-27 08:00:00,86220,86386.5,85836.6,86026.5,3764.925,323951580.0432
2025-02-27 07:00:00,86204.3,86563.1,86041.8,86220.0,3347.438,288918473.0987
2025-02-27 06:00:00,85815.4,86668,85630.4,86204.3,5342.168,460228908.3862
2025-02-27 05:00:00,85095.2,85887,85000.9,85815.4,4395.251,375702896.86
2025-02-27 04:00:00,85181,85325.1,84623.5,85095.2,2732.693,232090414.9251
2025-02-27 03:00:00,84240,85299,84217.9,85181.0,2662.317,225856006.1051
2025-02-27 02:00:00,84683.8,85158.4,84162.1,84240.0,2809.246,237673120.9
2025-02-27 01:00:00,84679,85391.8,84225.1,84683.8,4452.999,377637190.8022
2025-02-27 00:00:00,84208.6,84752.8,83988.1,84679.0,3628.874,306422313.0467
2025-02-26 23:00:00,84387.8,84742.3,83868.1,84208.6,2901.884,244217245.8709
2025-02-26 22:00:00,84568.2,85360.7,84109.9,84387.8,7152.128,606162566.7307
2025-02-26 21:00:00,84337.3,85137.1,83378.3,84568.2,15766.71,1328866766.1654
2025-02-26 20:00:00,83768.7,84572.9,82055.6,84337.3,23375.965,1946632828.1771
2025-02-26 19:00:00,84112.7,85019.2,83576,83768.7,14345.446,1208083433.19
2025-02-26 18:00:00,86002.2,86450,83200,84112.7,31827.758,2693420470.2264
2025-02-26 17:00:00,86779.9,87281.5,85630,86002.2,7670.201,663197894.5835
2025-02-26 16:00:00,87499.9,87752.2,86226,86779.9,11863.622,1030495789.8294
2025-02-26 15:00:00,87550,88470.2,87319.1,87499.9,14381.337,1263591407.9828
2025-02-26 14:00:00,87194.9,87681,85350,87550.0,27886.035,2409468511.4255
2025-02-26 13:00:00,87936.4,88087,86947.8,87194.9,6478.841,567410060.3863
2025-02-26 12:00:00,88589.3,88665.2,87608.4,87936.4,5628.551,496093105.7033
2025-02-26 11:00:00,89216.9,89241.3,88537.9,88589.3,2187.44,194274156.2734
2025-02-26 10:00:00,89084,89287,88847,89216.9,1667.751,148502604.985
2025-02-26 09:00:00,88446.4,89260.9,88435.8,89084.0,3594.826,319761191.2727
2025-02-26 08:00:00,88682.1,88770,88073.5,88446.4,2761.595,244058452.8685
2025-02-26 07:00:00,88914.1,89163.2,88404.8,88682.1,2771.095,246100000.1162
2025-02-26 06:00:00,88410.5,88916.9,88408.2,88914.1,1521.106,134901322.0288
2025-02-26 05:00:00,88688.9,88881.7,88356.6,88410.5,2074.539,183962751.0264
2025-02-26 04:00:00,88882.4,89242.1,88678.3,88688.9,2000.734,177964206.972
2025-02-26 03:00:00,88999.9,89389.9,88875,88882.4,2118.744,188873345.0041
2025-02-26 02:00:00,88685.7,89200,88420,88999.9,1940.771,172434227.0978
2025-02-26 01:00:00,88145.8,88833,88145.7,88685.7,1839.447,162706161.2934
2025-02-26 00:00:00,88665.3,88667.8,88131.6,88145.8,2144.157,189453981.7489
2025-02-25 23:00:00,88808.9,89143.2,88656,88665.3,2071.966,184213914.7487
2025-02-25 22:00:00,88823.5,89482.5,88487.7,88808.9,4732.571,421160059.9021
2025-02-25 21:00:00,88177.2,88823.6,87770.1,88823.5,3964.831,350288148.5747
2025-02-25 20:00:00,87959.5,89028.9,87618.8,88177.2,7968.885,704248530.0525
2025-02-25 19:00:00,87082.2,88092,86515.7,87959.5,6019.025,525067757.6086
2025-02-25 18:00:00,87297.4,87834.3,86922.9,87082.2,5280.37,461042565.0943
2025-02-25 17:00:00,87474.5,87846.4,86850,87297.4,6324.233,552284790.6875
2025-02-25 16:00:00,87250.1,87803.1,86177,87474.5,10578.692,920390155.7557
2025-02-25 15:00:00,87159.5,87800,86055.5,87250.1,22625.008,1965530305.4886
2025-02-25 14:00:00,88815.2,89376.7,87053.3,87159.5,13482.598,1188623358.6894
2025-02-25 13:00:00,89357.2,89519.7,88716.8,88815.2,3498.966,311657023.7007
2025-02-25 12:00:00,89220,89499.9,88868,89357.2,5500.267,490433966.058
2025-02-25 11:00:00,88176.2,89350.5,87617,89220.0,7931.199,700814050.5001
2025-02-25 10:00:00,88294.4,88880.7,86833,88176.2,18234.959,1600927043.4007
2025-02-25 09:00:00,89375.6,89564.8,88259.7,88294.4,8100.264,719601096.5515
2025-02-25 08:00:00,89227.5,89937.3,88926,89375.6,6866.203,615535548.3924
2025-02-25 07:00:00,91259.8,91422.6,88093.2,89227.5,29675.59,2656506993.3959
2025-02-25 06:00:00,92058.5,92129.2,91190.5,91259.8,2908.699,266227272.3403
2025-02-25 05:00:00,91887.3,92105.8,91700,92058.5,1396.058,128327851.0971
2025-02-25 04:00:00,92128,92300,91800,91887.3,2615.269,240708107.4628
2025-02-25 03:00:00,92339.7,92520.9,91905,92128.0,2141.49,197526316.6571
2025-02-25 02:00:00,91986.2,92490,91549.9,92339.7,3566.843,328474436.1683
2025-02-25 01:00:00,91811.1,92350,91096.2,91986.2,4904.412,450158237.0856
2025-02-25 00:00:00,91478.2,92119.3,90821.1,91811.1,8976.872,821860508.2079
2025-02-24 23:00:00,92353.9,92811.3,91258.7,91478.2,9983.859,918679735.3341
2025-02-24 22:00:00,93987.9,94006.7,92230,92353.9,13975.434,1301283989.3907
2025-02-24 21:00:00,94036.1,94362.9,93588,93987.9,3126.398,293626773.5197
2025-02-24 20:00:00,93984.9,94607.7,93857.2,94036.1,3035.637,286237008.4892
2025-02-24 19:00:00,94197.6,94595.1,93631,93984.9,3735.478,351325197.4432
